Delivery,DriveThrough,Parking,Wlan,address,map_url,name
,,,無線LAN,大阪府大阪市福島区吉野2-14-12 ,//map.yahoo.co.jp/maps?lat=34.690025&lon=135.4779389&hlat=34.690025&hlon=135.4779389&z=16&datum=tky&home=on,野田阪神店
,,パーキング,無線LAN,大阪府大阪市西区千代崎3-中2-1 大阪ドーム216,//map.yahoo.co.jp/maps?lat=34.6660508&lon=135.4800978&hlat=34.6660508&hlon=135.4800978&z=16&datum=tky&home=on,大阪ドーム店
,,パーキング,無線LAN,大阪府大阪市西区千代崎3-13-1　イオンモール大阪ドームシティ4Fフードコート内,//map.yahoo.co.jp/maps?lat=34.667154&lon=135.4807871&hlat=34.667154&hlon=135.4807871&z=16&datum=tky&home=on,イオンモール大阪ドームシティ店
,,パーキング,無線LAN,大阪府大阪市港区海岸通り1- 1-10,//map.yahoo.co.jp/maps?lat=34.6525464&lon=135.4329376&hlat=34.6525464&hlon=135.4329376&z=16&datum=tky&home=on,天保山マーケットプレ−ス店
,,,無線LAN,大阪府大阪市天王寺区上本町6-2-21 ,//map.yahoo.co.jp/maps?lat=34.6632527&lon=135.5224129&hlat=34.6632527&hlon=135.5224129&z=16&datum=tky&home=on,上本町店
,,,無線LAN,大阪府大阪市天王寺区玉造元町2-31 ,//map.yahoo.co.jp/maps?lat=34.6710059&lon=135.5350351&hlat=34.6710059&hlon=135.5350351&z=16&datum=tky&home=on,JR玉造駅前店
お届けケンタッキー（デリバリー）,,パーキング,無線LAN,大阪府大阪市浪速区塩草3-12-9 ,//map.yahoo.co.jp/maps?lat=34.6561878&lon=135.492655&hlat=34.6561878&hlon=135.492655&z=16&datum=tky&home=on,芦原橋店
,,,無線LAN,大阪府大阪市西淀川区柏里2-1-15 ,//map.yahoo.co.jp/maps?lat=34.7086958&lon=135.4716389&hlat=34.7086958&hlon=135.4716389&z=16&datum=tky&home=on,塚本駅前店
,ドライブスルー,パーキング,無線LAN,長野県諏訪市大字四賀字赤沼1744-1 ,//map.yahoo.co.jp/maps?lat=36.0163881&lon=138.1263978&hlat=36.0163881&hlon=138.1263978&z=16&datum=tky&home=on,諏訪インター店
,ドライブスルー,パーキング,無線LAN,長野県小諸市三和1-3044-1,//map.yahoo.co.jp/maps?lat=36.3279153&lon=138.4335611&hlat=36.3279153&hlon=138.4335611&z=16&datum=tky&home=on,小諸店
,ドライブスルー,パーキング,無線LAN,長野県伊那市日影435-1 ,//map.yahoo.co.jp/maps?lat=35.8344386&lon=137.9765258&hlat=35.8344386&hlon=137.9765258&z=16&datum=tky&home=on,伊那店
,,パーキング,無線LAN,長野県中野市大字一本木字若宮252-1 ,//map.yahoo.co.jp/maps?lat=36.7556367&lon=138.3753514&hlat=36.7556367&hlon=138.3753514&z=16&datum=tky&home=on,イオン中野店
,ドライブスルー,パーキング,無線LAN,長野県塩尻市大字広丘野村1787-33,//map.yahoo.co.jp/maps?lat=36.1321097&lon=137.9578019&hlat=36.1321097&hlon=137.9578019&z=16&datum=tky&home=on,塩尻店
,,パーキング,無線LAN,長野県佐久市佐久平駅南11-10,//map.yahoo.co.jp/maps?lat=36.2724212&lon=138.4672314&hlat=36.2724212&hlon=138.4672314&z=16&datum=tky&home=on,イオンモール佐久平店
,,パーキング,,長野県千曲市鋳物師屋中島135-1,//map.yahoo.co.jp/maps?lat=36.5177323&lon=138.1314093&hlat=36.5177323&hlon=138.1314093&z=16&datum=tky&home=on,長野千曲店
,ドライブスルー,パーキング,無線LAN,長野県安曇野市豊科4268-1 ,//map.yahoo.co.jp/maps?lat=36.2989&lon=137.912132&hlat=36.2989&hlon=137.912132&z=16&datum=tky&home=on,イオン豊科店
,,,無線LAN,兵庫県神戸市東灘区本山北町3-5-15 ,//map.yahoo.co.jp/maps?lat=34.7244806&lon=135.2797947&hlat=34.7244806&hlon=135.2797947&z=16&datum=tky&home=on,岡本店
,,,無線LAN,兵庫県神戸市灘区永手町4-2-1　,//map.yahoo.co.jp/maps?lat=34.712509&lon=135.2411412&hlat=34.712509&hlon=135.2411412&z=16&datum=tky&home=on,フォレスタ六甲店
,,,無線LAN,兵庫県神戸市須磨区平田町2-2-9　森岡ビル,//map.yahoo.co.jp/maps?lat=34.6570961&lon=135.137235&hlat=34.6570961&hlon=135.137235&z=16&datum=tky&home=on,板宿店
,,パーキング,無線LAN,兵庫県神戸市須磨区中落合2-2-3 須磨パティオ専門店3番館,//map.yahoo.co.jp/maps?lat=34.6744853&lon=135.0984233&hlat=34.6744853&hlon=135.0984233&z=16&datum=tky&home=on,名谷店
,,,,兵庫県神戸市垂水区神田町1-20,//map.yahoo.co.jp/maps?lat=34.6260231&lon=135.0565697&hlat=34.6260231&hlon=135.0565697&z=16&datum=tky&home=on,垂水店
,,パーキング,無線LAN,兵庫県神戸市垂水区青山台7-7-1 ,//map.yahoo.co.jp/maps?lat=34.642915&lon=135.0789603&hlat=34.642915&hlon=135.0789603&z=16&datum=tky&home=on,イオンジェームス山店
,,パーキング,無線LAN,兵庫県神戸市北区北五葉1-2-3 ,//map.yahoo.co.jp/maps?lat=34.722949&lon=135.1391617&hlat=34.722949&hlon=135.1391617&z=16&datum=tky&home=on,西鈴蘭台店
,,パーキング,無線LAN,兵庫県神戸市北区上津台8丁目1番地イオンモール神戸北SC3Fフードコート内,//map.yahoo.co.jp/maps?lat=34.8578333&lon=135.198615&hlat=34.8578333&hlon=135.198615&z=16&datum=tky&home=on,イオンモール神戸北店
,,,無線LAN,兵庫県神戸市中央区北長狭通1-2-3 二鶴ビル,//map.yahoo.co.jp/maps?lat=34.6906581&lon=135.1958775&hlat=34.6906581&hlon=135.1958775&z=16&datum=tky&home=on,三宮阪急駅前店
,,,無線LAN,兵庫県神戸市中央区東川崎町1-8-1プロメナ神戸　B1,//map.yahoo.co.jp/maps?lat=34.6765028&lon=135.1837639&hlat=34.6765028&hlon=135.1837639&z=16&datum=tky&home=on,神戸ハーバーランド店
,,,無線LAN,北海道札幌市西区琴似1条5-4-18 細川ビル,//map.yahoo.co.jp/maps?lat=43.0733494&lon=141.3068572&hlat=43.0733494&hlon=141.3068572&z=16&datum=tky&home=on,琴似店
,,パーキング,無線LAN,北海道札幌市西区発寒8条12丁目1番1号,//map.yahoo.co.jp/maps?lat=43.0935775&lon=141.2807773&hlat=43.0935775&hlon=141.2807773&z=16&datum=tky&home=on,イオンモール発寒店
,ドライブスルー,パーキング,無線LAN,北海道札幌市西区八軒1条西1-6-15 ,//map.yahoo.co.jp/maps?lat=43.0800808&lon=141.31362&hlat=43.0800808&hlon=141.31362&z=16&datum=tky&home=on,八軒店
,,パーキング,無線LAN,北海道札幌市厚別区厚別中央2条5-7-2 サンピアザ2F,//map.yahoo.co.jp/maps?lat=43.0351797&lon=141.4759619&hlat=43.0351797&hlon=141.4759619&z=16&datum=tky&home=on,サンピアザ店
,,パーキング,無線LAN,北海道札幌市厚別区厚別西4条6丁目700-126,//map.yahoo.co.jp/maps?lat=43.0510306&lon=141.4730606&hlat=43.0510306&hlon=141.4730606&z=16&datum=tky&home=on,西友厚別店
,,パーキング,無線LAN,北海道札幌市手稲区前田一条11 ,//map.yahoo.co.jp/maps?lat=43.118115&lon=141.2490647&hlat=43.118115&hlon=141.2490647&z=16&datum=tky&home=on,西友手稲店
,ドライブスルー,パーキング,無線LAN,北海道札幌市手稲区前田四条10-2-8 タケシンビル,//map.yahoo.co.jp/maps?lat=43.1203088&lon=141.2540803&hlat=43.1203088&hlon=141.2540803&z=16&datum=tky&home=on,札幌前田店
,,パーキング,無線LAN,北海道札幌市清田区平岡三条5-3-1,//map.yahoo.co.jp/maps?lat=42.9944301&lon=141.4620517&hlat=42.9944301&hlon=141.4620517&z=16&datum=tky&home=on,イオンモール札幌平岡店
,,パーキング,無線LAN,北海道函館市美原2丁目13番8号,//map.yahoo.co.jp/maps?lat=41.8121939&lon=140.7593303&hlat=41.8121939&hlon=140.7593303&z=16&datum=tky&home=on,函館美原店
,ドライブスルー,パーキング,無線LAN,北海道函館市本通4丁目17番33号,//map.yahoo.co.jp/maps?lat=41.7963986&lon=140.7792964&hlat=41.7963986&hlon=140.7792964&z=16&datum=tky&home=on,函館本通店
,,パーキング,,岐阜県各務原市那加萱場町３−８ イオンモール各務原３Ｆフードコート内,//map.yahoo.co.jp/maps?lat=35.3892155&lon=136.8261038&hlat=35.3892155&hlon=136.8261038&z=16&datum=tky&home=on,イオンモール各務原店
,ドライブスルー,パーキング,無線LAN,岐阜県各務原市鵜沼川崎町2-162-1 ,//map.yahoo.co.jp/maps?lat=35.3988122&lon=136.8824386&hlat=35.3988122&hlon=136.8824386&z=16&datum=tky&home=on,各務原店
,,パーキング,無線LAN,岐阜県本巣市三橋字糸貫川通1100番地1他,//map.yahoo.co.jp/maps?lat=35.4511124&lon=136.6758179&hlat=35.4511124&hlon=136.6758179&z=16&datum=tky&home=on,モレラ岐阜店
,,パーキング,無線LAN,岐阜県羽島郡岐南町大字八剣北4-105 ,//map.yahoo.co.jp/maps?lat=35.3910539&lon=136.7878294&hlat=35.3910539&hlon=136.7878294&z=16&datum=tky&home=on,岐南店
,ドライブスルー,パーキング,無線LAN,静岡県沼津市下香貫前原1478-8 ,//map.yahoo.co.jp/maps?lat=35.0749569&lon=138.8749681&hlat=35.0749569&hlon=138.8749681&z=16&datum=tky&home=on,沼津香貫店
,ドライブスルー,パーキング,無線LAN,静岡県三島市萩268-2 ,//map.yahoo.co.jp/maps?lat=35.1458008&lon=138.9115762&hlat=35.1458008&hlon=138.9115762&z=16&datum=tky&home=on,三島北店
,,,無線LAN,静岡県富士宮市浅間町1-8 ,//map.yahoo.co.jp/maps?lat=35.2173203&lon=138.615085&hlat=35.2173203&hlon=138.615085&z=16&datum=tky&home=on,イオンモール富士宮店
,ドライブスルー,パーキング,無線LAN,静岡県富士宮市東阿幸地688 ,//map.yahoo.co.jp/maps?lat=35.2238358&lon=138.6285719&hlat=35.2238358&hlon=138.6285719&z=16&datum=tky&home=on,富士宮バイパス店
,,パーキング,無線LAN,静岡県伊東市玖須美元和田720-143 ,//map.yahoo.co.jp/maps?lat=34.9454994&lon=139.1180294&hlat=34.9454994&hlon=139.1180294&z=16&datum=tky&home=on,伊東デュオ店
,,パーキング,無線LAN,静岡県富士市鮫島１１８−１０,//map.yahoo.co.jp/maps?lat=35.1364895&lon=138.6788871&hlat=35.1364895&hlon=138.6788871&z=16&datum=tky&home=on,イオンタウン富士南店
,ドライブスルー,パーキング,無線LAN,静岡県富士市青島町266 ,//map.yahoo.co.jp/maps?lat=35.1538325&lon=138.6776344&hlat=35.1538325&hlon=138.6776344&z=16&datum=tky&home=on,富士店
,ドライブスルー,パーキング,無線LAN,静岡県磐田市今之浦4-22-2 ,//map.yahoo.co.jp/maps?lat=34.7188483&lon=137.8609678&hlat=34.7188483&hlon=137.8609678&z=16&datum=tky&home=on,磐田店
,,パーキング,無線LAN,静岡県焼津市東小川2-17-12 ,//map.yahoo.co.jp/maps?lat=34.8558094&lon=138.3155653&hlat=34.8558094&hlon=138.3155653&z=16&datum=tky&home=on,焼津店
,,,無線LAN,静岡県掛川市大池2826 ,//map.yahoo.co.jp/maps?lat=34.7695603&lon=137.9926067&hlat=34.7695603&hlon=137.9926067&z=16&datum=tky&home=on,アピタ掛川店
,,パーキング,,愛知県名古屋市港区西茶屋2-11　イオンモール名古屋茶屋3Ｆフードコート内,//map.yahoo.co.jp/maps?lat=35.1006858&lon=136.8280345&hlat=35.1006858&hlon=136.8280345&z=16&datum=tky&home=on,イオンモール名古屋茶屋店
,ドライブスルー,パーキング,無線LAN,愛知県名古屋市南区南陽通り5-1-2 ,//map.yahoo.co.jp/maps?lat=35.0990897&lon=136.9048861&hlat=35.0990897&hlon=136.9048861&z=16&datum=tky&home=on,南陽通り店
,,パーキング,無線LAN,愛知県名古屋市守山区大森3-1811 ,//map.yahoo.co.jp/maps?lat=35.2034558&lon=137.0040358&hlat=35.2034558&hlon=137.0040358&z=16&datum=tky&home=on,守山大森店
,,パーキング,,愛知県名古屋市緑区南大高2丁目450番地,//map.yahoo.co.jp/maps?lat=35.0502441&lon=136.9501375&hlat=35.0502441&hlon=136.9501375&z=16&datum=tky&home=on,イオンモール大高店
,,パーキング,,愛知県名古屋市天白区元植田一丁目302番地　ピアゴ植田　１階,//map.yahoo.co.jp/maps?lat=35.1366396&lon=136.9947967&hlat=35.1366396&hlon=136.9947967&z=16&datum=tky&home=on,ピアゴ植田店　
,ドライブスルー,パーキング,無線LAN,愛知県名古屋市天白区野並3-494 ,//map.yahoo.co.jp/maps?lat=35.0978908&lon=136.9632578&hlat=35.0978908&hlon=136.9632578&z=16&datum=tky&home=on,野並店
,,パーキング,,愛知県豊橋市向山町中畑1-1 アピタ向山店内1階,//map.yahoo.co.jp/maps?lat=34.751659&lon=137.4045328&hlat=34.751659&hlon=137.4045328&z=16&datum=tky&home=on,アピタ向山店
,ドライブスルー,パーキング,無線LAN,愛知県豊橋市大岩町字岩田30 ,//map.yahoo.co.jp/maps?lat=34.7213403&lon=137.4345196&hlat=34.7213403&hlon=137.4345196&z=16&datum=tky&home=on,豊橋東店
,,パーキング,無線LAN,愛知県豊橋市藤沢町141 ホリディスクエア内,//map.yahoo.co.jp/maps?lat=34.7410047&lon=137.3739022&hlat=34.7410047&hlon=137.3739022&z=16&datum=tky&home=on,豊橋店
,ドライブスルー,パーキング,無線LAN,愛知県岡崎市竜美南1-1-33 ,//map.yahoo.co.jp/maps?lat=34.9348242&lon=137.1694528&hlat=34.9348242&hlon=137.1694528&z=16&datum=tky&home=on,竜美ケ丘店
,,,無線LAN,神奈川県横浜市緑区鴨居1-7-19,//map.yahoo.co.jp/maps?lat=35.507134&lon=139.5708078&hlat=35.507134&hlon=139.5708078&z=16&datum=tky&home=on,鴨居店 
,,,無線LAN,神奈川県横浜市緑区寺山町59 ビーンズ中山1F,//map.yahoo.co.jp/maps?lat=35.5112444&lon=139.54282&hlat=35.5112444&hlon=139.54282&z=16&datum=tky&home=on,中山店
お届けケンタッキー（デリバリー）,,パーキング,無線LAN,神奈川県横浜市緑区長津田みなみ台4-7-1,//map.yahoo.co.jp/maps?lat=35.5151944&lon=139.5018361&hlat=35.5151944&hlon=139.5018361&z=16&datum=tky&home=on,アピタ長津田店
,,パーキング,無線LAN,神奈川県横浜市瀬谷区三ツ境2-19 ,//map.yahoo.co.jp/maps?lat=35.4645719&lon=139.5064539&hlat=35.4645719&hlon=139.5064539&z=16&datum=tky&home=on,三ツ境店
,,,無線LAN,神奈川県横浜市栄区小菅ヶ谷1-4-7,//map.yahoo.co.jp/maps?lat=35.3632734&lon=139.5531589&hlat=35.3632734&hlon=139.5531589&z=16&datum=tky&home=on,本郷台店
,,,無線LAN,神奈川県横浜市泉区緑園3-1-1 ,//map.yahoo.co.jp/maps?lat=35.4359939&lon=139.5248008&hlat=35.4359939&hlon=139.5248008&z=16&datum=tky&home=on,緑園都市店
お届けケンタッキー（デリバリー）,,,無線LAN,神奈川県横浜市泉区和泉中央南5-4-13　 いずみ中央SC相鉄ライフ内,//map.yahoo.co.jp/maps?lat=35.4121358&lon=139.4901119&hlat=35.4121358&hlon=139.4901119&z=16&datum=tky&home=on,いずみ中央店
,,パーキング,無線LAN,神奈川県横浜市青葉区美しが丘1丁目1-2,//map.yahoo.co.jp/maps?lat=35.57479&lon=139.5623044&hlat=35.57479&hlon=139.5623044&z=16&datum=tky&home=on,たまプラーザテラス店
,,,,神奈川県横浜市青葉区あざみ野2-1-3第二東急あざみ野ビル,//map.yahoo.co.jp/maps?lat=35.5642746&lon=139.5561079&hlat=35.5642746&hlon=139.5561079&z=16&datum=tky&home=on,あざみ野店
お届けケンタッキー（デリバリー）,,,,神奈川県横浜市青葉区青葉台2-9-14,//map.yahoo.co.jp/maps?lat=35.5408467&lon=139.5195504&hlat=35.5408467&hlon=139.5195504&z=16&datum=tky&home=on,青葉台店
,,,無線LAN,東京都品川区荏原3-4-16,//map.yahoo.co.jp/maps?lat=35.6143308&lon=139.71032&hlat=35.6143308&hlon=139.71032&z=16&datum=tky&home=on,武蔵小山店
お届けケンタッキー（デリバリー）,,,無線LAN,東京都品川区旗の台3丁目11-13,//map.yahoo.co.jp/maps?lat=35.6020231&lon=139.7070739&hlat=35.6020231&hlon=139.7070739&z=16&datum=tky&home=on,旗の台店
,,,無線LAN,東京都目黒区鷹番３−６−２０,//map.yahoo.co.jp/maps?lat=35.6259287&lon=139.6878307&hlat=35.6259287&hlon=139.6878307&z=16&datum=tky&home=on,学芸大学店
お届けケンタッキー（デリバリー）,,,無線LAN,東京都目黒区祐天寺2-1-5 高坂ビル,//map.yahoo.co.jp/maps?lat=35.6346939&lon=139.695005&hlat=35.6346939&hlon=139.695005&z=16&datum=tky&home=on,祐天寺店
,,,無線LAN,東京都大田区大森北6-13-11 ,//map.yahoo.co.jp/maps?lat=35.575465&lon=139.7379642&hlat=35.575465&hlon=139.7379642&z=16&datum=tky&home=on,平和島店
お届けケンタッキー（デリバリー）,,,無線LAN,東京都大田区山王2-2-12 ,//map.yahoo.co.jp/maps?lat=35.5855078&lon=139.7308919&hlat=35.5855078&hlon=139.7308919&z=16&datum=tky&home=on,大森西口店
,,,無線LAN,東京都大田区西蒲田7-67-5 ,//map.yahoo.co.jp/maps?lat=35.5588566&lon=139.7179588&hlat=35.5588566&hlon=139.7179588&z=16&datum=tky&home=on,蒲田店
お届けケンタッキー（デリバリー）,,,無線LAN,東京都大田区蒲田5-23-1,//map.yahoo.co.jp/maps?lat=35.5593719&lon=139.7221839&hlat=35.5593719&hlon=139.7221839&z=16&datum=tky&home=on,蒲田東口店
,,,無線LAN,東京都大田区田園調布3-25-17,//map.yahoo.co.jp/maps?lat=35.5936334&lon=139.6700257&hlat=35.5936334&hlon=139.6700257&z=16&datum=tky&home=on,田園調布店
,,,,東京都大田区北嶺町37-13,//map.yahoo.co.jp/maps?lat=35.5825896&lon=139.6850078&hlat=35.5825896&hlon=139.6850078&z=16&datum=tky&home=on,御嶽山店
,,パーキング,無線LAN,千葉県野田市七光台4-2,//map.yahoo.co.jp/maps?lat=35.9781864&lon=139.8566447&hlat=35.9781864&hlon=139.8566447&z=16&datum=tky&home=on,イオンタウン七光台店
,ドライブスルー,パーキング,無線LAN,千葉県茂原市道表18-10,//map.yahoo.co.jp/maps?lat=35.4305093&lon=140.2901099&hlat=35.4305093&hlon=140.2901099&z=16&datum=tky&home=on,茂原店
,,パーキング,無線LAN,千葉県成田市ウィング土屋24番地,//map.yahoo.co.jp/maps?lat=35.79241&lon=140.3216436&hlat=35.79241&hlon=140.3216436&z=16&datum=tky&home=on,イオン成田店
,ドライブスルー,パーキング,無線LAN,千葉県成田市江弁須490-2 ,//map.yahoo.co.jp/maps?lat=35.7666975&lon=140.3016992&hlat=35.7666975&hlon=140.3016992&z=16&datum=tky&home=on,成田ニュータウン店
,ドライブスルー,パーキング,無線LAN,千葉県佐倉市表町3-20-6 ,//map.yahoo.co.jp/maps?lat=35.7090481&lon=140.2339006&hlat=35.7090481&hlon=140.2339006&z=16&datum=tky&home=on,佐倉店
,ドライブスルー,パーキング,,千葉県佐倉市上志津１６００−１,//map.yahoo.co.jp/maps?lat=35.710684&lon=140.1465245&hlat=35.710684&hlon=140.1465245&z=16&datum=tky&home=on,志津店
,ドライブスルー,パーキング,無線LAN,千葉県東金市東上宿2-28 ,//map.yahoo.co.jp/maps?lat=35.552165&lon=140.3701575&hlat=35.552165&hlon=140.3701575&z=16&datum=tky&home=on,東金バイパス店
,,,無線LAN,千葉県習志野市津田沼1-10-47 ,//map.yahoo.co.jp/maps?lat=35.6875772&lon=140.0256797&hlat=35.6875772&hlon=140.0256797&z=16&datum=tky&home=on,津田沼店
,,,無線LAN,千葉県柏市柏1-1-20 スカイプラザ柏B1,//map.yahoo.co.jp/maps?lat=35.8590631&lon=139.97537&hlat=35.8590631&hlon=139.97537&z=16&datum=tky&home=on,スカイプラザ柏店
,,パーキング,無線LAN,千葉県柏市大山台1-6 ,//map.yahoo.co.jp/maps?lat=35.876164&lon=139.97076&hlat=35.876164&hlon=139.97076&z=16&datum=tky&home=on,イオンタウン松ヶ崎店
,,,無線LAN,埼玉県春日部市粕壁1-10-1 ,//map.yahoo.co.jp/maps?lat=35.9770022&lon=139.7561733&hlat=35.9770022&hlon=139.7561733&z=16&datum=tky&home=on,春日部駅前店
,,パーキング,無線LAN,埼玉県春日部市下柳420-1 2F,//map.yahoo.co.jp/maps?lat=35.9852203&lon=139.7930414&hlat=35.9852203&hlon=139.7930414&z=16&datum=tky&home=on,イオンモール春日部店
お届けケンタッキー（デリバリー）,,パーキング,,埼玉県狭山市入間川１１６５−１,//map.yahoo.co.jp/maps?lat=35.8576317&lon=139.4324843&hlat=35.8576317&hlon=139.4324843&z=16&datum=tky&home=on,ベスタ狭山店
,,パーキング,無線LAN,埼玉県羽生市川崎2-281-3,//map.yahoo.co.jp/maps?lat=36.1393832&lon=139.546116&hlat=36.1393832&hlon=139.546116&z=16&datum=tky&home=on,イオンモール羽生店
